"weave","exposure","target","replication","rmse","overexposed","sd_exposure"
"sd","bigm","goalinfo8","43",0.341109126277749,0.011686143572621,0.0685334835818842
"sd","bigm","goalinfo8","44",0.336154733568796,0.010016694490818,0.0685941599059729
"sd","bigm","goalinfo8","45",0.340439390859587,0.011686143572621,0.0687553024574508
"sd","bigm","goalinfo8","46",0.342039354175347,0.013355592654424,0.0684820058681201
"sd","bigm","goalinfo8","47",0.338910611866576,0.0200333889816361,0.0685649742673554
"sd","bigm","goalinfo8","48",0.349382387103776,0.01669449081803,0.0683880417774629
"sd","bigm","goalinfo8","49",0.336740985741404,0.0183639398998331,0.0686457474241989
"sd","bigm","goalinfo8","5",0.342972902780865,0.00834724540901502,0.0680760933975336
"sd","bigm","goalinfo8","50",0.342503010539008,0.013355592654424,0.0687223961777882
"sd","bigm","goalinfo8","51",0.341271694473746,0.0200333889816361,0.068650632006402
"sd","bigm","goalinfo8","52",0.340394423476667,0.0200333889816361,0.0687786968551975
"sd","bigm","goalinfo8","53",0.339796391891424,0.013355592654424,0.0686333039566227
"sd","bigm","goalinfo8","54",0.340985939413347,0.010016694490818,0.068449235960973
"sd","bigm","goalinfo8","55",0.336814134185096,0.01669449081803,0.0684680867776035
"sd","bigm","goalinfo8","56",0.346773389288059,0.011686143572621,0.0686693983142781
"sd","bigm","goalinfo8","57",0.342661231829933,0.010016694490818,0.0685229681775024
"sd","bigm","goalinfo8","58",0.335786382302049,0.015025041736227,0.0686315750044209
"sd","bigm","goalinfo8","59",0.340031847433963,0.015025041736227,0.0685437807308957
"sd","bigm","goalinfo8","6",0.342711471570964,0.015025041736227,0.0687134107727809
"sd","bigm","goalinfo8","60",0.336372135105074,0.0217028380634391,0.0683125708422622
"sd","bigm","goalinfo8","61",0.350983102011981,0.0183639398998331,0.0686362374230075
"sd","bigm","goalinfo8","62",0.342872199374397,0.0200333889816361,0.0684555123262912
"sd","bigm","goalinfo8","63",0.339066866947574,0.010016694490818,0.0683498964038979
"sd","bigm","goalinfo8","64",0.348086751744078,0.01669449081803,0.0686752172342352
"sd","bigm","goalinfo8","65",0.342516162656054,0.0200333889816361,0.0685816446573609
"sd","bigm","goalinfo8","66",0.336319820637547,0.0217028380634391,0.0689503343427869
"sd","bigm","goalinfo8","67",0.344276618594809,0.013355592654424,0.0687112564760478
"sd","bigm","goalinfo8","68",0.338698619107999,0.0183639398998331,0.0689737469611569
"sd","bigm","goalinfo8","69",0.344651308405887,0.01669449081803,0.0687424292745807
"sd","bigm","goalinfo8","7",0.33418759612839,0.0217028380634391,0.0688463111514288
"sd","bigm","goalinfo8","70",0.338711472573972,0.013355592654424,0.068719458602331
"sd","bigm","goalinfo8","71",0.341951609172358,0.01669449081803,0.0683439401689833
"sd","bigm","goalinfo8","72",0.342321684468091,0.01669449081803,0.0683487876009313
"sd","bigm","goalinfo8","73",0.337028461271277,0.0183639398998331,0.0686838356156557
"sd","bigm","goalinfo8","74",0.347014535756321,0.01669449081803,0.0686864290020891
"sd","bigm","goalinfo8","75",0.339302090441806,0.015025041736227,0.068534033075503
"sd","bigm","goalinfo8","76",0.333905761022652,0.00667779632721202,0.0685052114119611
"sd","bigm","goalinfo8","77",0.343972558580721,0.00667779632721202,0.0685010331975067
"sd","bigm","goalinfo8","78",0.336370000558612,0.0183639398998331,0.0683360796106322
"sd","bigm","goalinfo8","79",0.345446106328752,0.013355592654424,0.0688542368369356
"sd","bigm","goalinfo8","8",0.339900397207554,0.0200333889816361,0.0687426628055252
"sd","bigm","goalinfo8","80",0.342439148832872,0.015025041736227,0.0685177591701682
"sd","bigm","goalinfo8","81",0.343533747237318,0.013355592654424,0.068542393033592
"sd","bigm","goalinfo8","82",0.336463136646021,0.011686143572621,0.0681761311615928
"sd","bigm","goalinfo8","83",0.34016128911336,0.0200333889816361,0.0686605881505498
"sd","bigm","goalinfo8","84",0.342847605617837,0.0183639398998331,0.0685680960062957
"sd","bigm","goalinfo8","85",0.339191141728499,0.010016694490818,0.0687307886977314
"sd","bigm","goalinfo8","86",0.339321144103906,0.010016694490818,0.0687470968238017
"sd","bigm","goalinfo8","87",0.34000286998563,0.015025041736227,0.0684146709507531
"sd","bigm","goalinfo8","88",0.338830163977852,0.01669449081803,0.0684759868851493
"sd","bigm","goalinfo8","89",0.343562859657379,0.015025041736227,0.0686646913882258
"sd","bigm","goalinfo8","9",0.345834058485781,0.0217028380634391,0.0684651255898623
"sd","bigm","goalinfo8","90",0.344166046909283,0.0233722871452421,0.0688072668925278
"sd","bigm","goalinfo8","91",0.337593926201041,0.013355592654424,0.0686749698378986
"sd","bigm","goalinfo8","92",0.348487258875531,0.0233722871452421,0.0686002679770073
"sd","bigm","goalinfo8","93",0.343557896261963,0.0233722871452421,0.0684509656099797
"sd","bigm","goalinfo8","94",0.337604259001796,0.01669449081803,0.0687723196530676
"sd","bigm","goalinfo8","95",0.341142400584486,0.0183639398998331,0.0686837645225721
"sd","bigm","goalinfo8","96",0.340212703393415,0.0200333889816361,0.068730112312025
"sd","bigm","goalinfo8","97",0.339292754151687,0.0183639398998331,0.0686866831740111
"sd","bigm","goalinfo8","98",0.339051408170273,0.00834724540901502,0.0683291373720527
"sd","bigm","goalinfo8","99",0.344546849132221,0.01669449081803,0.0685074483460871
"sd","bigm","maxinfo","1",0.330197143675288,0.0467445742904841,0.0837264081120565
"sd","bigm","maxinfo","10",0.32811845424051,0.0367278797996661,0.0835259107694235
"sd","bigm","maxinfo","100",0.322729234605204,0.0450751252086811,0.0839492320144436
"sd","bigm","maxinfo","11",0.317500518937909,0.0450751252086811,0.0837594348140158
"sd","bigm","maxinfo","12",0.330320558311109,0.0550918196994992,0.0839972262877906
"sd","bigm","maxinfo","13",0.3282556874117,0.0517529215358932,0.0840460877147931
"sd","bigm","maxinfo","14",0.322436653976452,0.0434056761268781,0.0839958215473855
"sd","bigm","maxinfo","15",0.326825917153471,0.0517529215358932,0.0839189072095973
"sd","bigm","maxinfo","16",0.333227248748036,0.0484140233722871,0.0839137898344292
"sd","bigm","maxinfo","17",0.329786853411497,0.0367278797996661,0.0835964856838559
"sd","bigm","maxinfo","18",0.326276645612445,0.0417362270450751,0.0838928196844692
"sd","bigm","maxinfo","19",0.329694170725141,0.0450751252086811,0.0839818556846833
"sd","bigm","maxinfo","2",0.330891022573068,0.0467445742904841,0.0837672303084006
"sd","bigm","maxinfo","20",0.329191776245382,0.0567612687813022,0.0843349706123709
"sd","bigm","maxinfo","21",0.328639602955832,0.0467445742904841,0.0837344439341743
"sd","bigm","maxinfo","22",0.327289577616235,0.0400667779632721,0.0836546722620224
"sd","bigm","maxinfo","23",0.327396776588695,0.0484140233722871,0.0836521415141008
"sd","bigm","maxinfo","24",0.330292274777757,0.0517529215358932,0.0842624462227408
"sd","bigm","maxinfo","25",0.324905445046623,0.0601001669449082,0.0837495875932271
"sd","bigm","maxinfo","26",0.328654052632828,0.0550918196994992,0.0839806203394817
"sd","bigm","maxinfo","27",0.328210720491478,0.0450751252086811,0.0840048747030497
"sd","bigm","maxinfo","28",0.330916293024427,0.0467445742904841,0.0837770043956805
"sd","bigm","maxinfo","29",0.335569156353904,0.0333889816360601,0.083640923741771
"sd","bigm","maxinfo","3",0.328633921615388,0.0367278797996661,0.0836806957433781
"sd","bigm","maxinfo","30",0.321522114450321,0.0434056761268781,0.083916710443158
"sd","bigm","maxinfo","31",0.327440528429589,0.0367278797996661,0.0838626044913289
"sd","bigm","maxinfo","32",0.327025688055908,0.0400667779632721,0.0838053516619679
"sd","bigm","maxinfo","33",0.324683489955719,0.0400667779632721,0.0834685143447429
"sd","bigm","maxinfo","34",0.328833089585119,0.0534223706176962,0.0839898415817368
"sd","bigm","maxinfo","35",0.323350196052355,0.0484140233722871,0.0835454502140425
"sd","bigm","maxinfo","36",0.329158020700262,0.0400667779632721,0.0835234802303808
"sd","bigm","maxinfo","37",0.336667035018083,0.0383973288814691,0.0835207997483111
"sd","bigm","maxinfo","38",0.330278229193554,0.0350584307178631,0.0838827536814298
"sd","bigm","maxinfo","39",0.331801508376879,0.0500834724540902,0.0836240278713016
"sd","bigm","maxinfo","4",0.327128381528248,0.0467445742904841,0.0840677062934014
"sd","bigm","maxinfo","40",0.320606336148542,0.0500834724540902,0.0837440932512681
"sd","bigm","maxinfo","41",0.328930174406999,0.0434056761268781,0.083709730061597
"sd","bigm","maxinfo","42",0.333036574818347,0.0450751252086811,0.0836263067135215
"sd","bigm","maxinfo","43",0.328694244367934,0.0350584307178631,0.0837307947966962
"sd","bigm","maxinfo","44",0.324990488133267,0.0317195325542571,0.0836379727091218
"sd","bigm","maxinfo","45",0.326685925858152,0.0417362270450751,0.0835666764246233
"sd","bigm","maxinfo","46",0.324755515615605,0.0417362270450751,0.0835752862525928
"sd","bigm","maxinfo","47",0.32846659787029,0.0367278797996661,0.0837249349141786
"sd","bigm","maxinfo","48",0.327394649185207,0.0383973288814691,0.0839011943419292
"sd","bigm","maxinfo","49",0.325882927827134,0.0383973288814691,0.0837230246716081
"sd","bigm","maxinfo","5",0.329123831066336,0.0350584307178631,0.0836377783691712
"sd","bigm","maxinfo","50",0.322102282022944,0.0383973288814691,0.0840133058658201
"sd","bigm","maxinfo","51",0.330715701793316,0.0434056761268781,0.0837865697762978
"sd","bigm","maxinfo","52",0.324783879987415,0.0350584307178631,0.0834746518549384
"sd","bigm","maxinfo","53",0.324651264371378,0.0400667779632721,0.0839946150764139
"sd","bigm","maxinfo","54",0.330405781151096,0.0400667779632721,0.0837005059300039
"sd","bigm","maxinfo","55",0.329760711226853,0.0350584307178631,0.0836790107100153
"sd","bigm","maxinfo","56",0.329376536073184,0.0400667779632721,0.0837353825548127
"sd","bigm","maxinfo","57",0.328053799958464,0.0417362270450751,0.0838096727599062
"sd","bigm","maxinfo","58",0.324997263730088,0.0500834724540902,0.0840115924710825
"sd","bigm","maxinfo","59",0.328690274820083,0.0450751252086811,0.0839026349474949
"sd","bigm","maxinfo","6",0.331405868782984,0.0500834724540902,0.083821673931614
"sd","bigm","maxinfo","60",0.325261316949222,0.0584307178631052,0.0838525563991805
"sd","bigm","maxinfo","61",0.328433012151241,0.0417362270450751,0.0839187095348557
"sd","bigm","maxinfo","62",0.33177556986363,0.0450751252086811,0.0835973890470296
"sd","bigm","maxinfo","63",0.329598504338178,0.0500834724540902,0.0836945384309677
"sd","bigm","maxinfo","64",0.33156566693932,0.0434056761268781,0.0838509394348638
"sd","bigm","maxinfo","65",0.323174553489131,0.0383973288814691,0.0837727742346645
"sd","bigm","maxinfo","66",0.330945315642932,0.0383973288814691,0.0839751490789882
"sd","bigm","maxinfo","67",0.327806509294632,0.0333889816360601,0.0836158190452672
"sd","bigm","maxinfo","68",0.324567008686339,0.0534223706176962,0.0841212557136321
"sd","bigm","maxinfo","69",0.331263605900861,0.0450751252086811,0.0839514876873058
"sd","bigm","maxinfo","7",0.327135283517687,0.0500834724540902,0.0839483706835949
"sd","bigm","maxinfo","70",0.330779194714395,0.0350584307178631,0.0839327010466049
"sd","bigm","maxinfo","71",0.325784066243454,0.0434056761268781,0.0836441137789247
"sd","bigm","maxinfo","72",0.320743736172872,0.0434056761268781,0.0836983058288771
"sd","bigm","maxinfo","73",0.321372831880822,0.0500834724540902,0.083968530360677
"sd","bigm","maxinfo","74",0.332335403765768,0.0383973288814691,0.0835926584842855
"sd","bigm","maxinfo","75",0.330501565287958,0.0467445742904841,0.0840128209913935
"sd","bigm","maxinfo","76",0.322031398983157,0.0400667779632721,0.08360094799491
"sd","bigm","maxinfo","77",0.328980364208684,0.0450751252086811,0.0840987330481053
"sd","bigm","maxinfo","78",0.329472099815153,0.0484140233722871,0.0838290479182391
"sd","bigm","maxinfo","79",0.33110429067054,0.0550918196994992,0.0842593383407495
"sd","bigm","maxinfo","8",0.322456802709655,0.0584307178631052,0.0840487665654056
"sd","bigm","maxinfo","80",0.334530772169434,0.0467445742904841,0.0839655398575753
"sd","bigm","maxinfo","81",0.333897160151195,0.0350584307178631,0.0839711240618834
"sd","bigm","maxinfo","82",0.324907811569812,0.0350584307178631,0.0835910076853265
"sd","bigm","maxinfo","83",0.329689619055642,0.0517529215358932,0.083946502975615
"sd","bigm","maxinfo","84",0.323780634571974,0.0400667779632721,0.0837639954499623
"sd","bigm","maxinfo","85",0.324900074103602,0.0467445742904841,0.0838863037120107
"sd","bigm","maxinfo","86",0.325360481713314,0.0400667779632721,0.0838629331059075
"sd","bigm","maxinfo","87",0.32288336870956,0.0434056761268781,0.08369528329271
"sd","bigm","maxinfo","88",0.325923301968065,0.0350584307178631,0.0836735932737042
"sd","bigm","maxinfo","89",0.324539752598696,0.0400667779632721,0.0838979351496213
"sd","bigm","maxinfo","9",0.327979063328168,0.0450751252086811,0.0836740937038022
"sd","bigm","maxinfo","90",0.330037576836937,0.0467445742904841,0.0837800854600571
"sd","bigm","maxinfo","91",0.325450425551573,0.0400667779632721,0.0837745923198477
"sd","bigm","maxinfo","92",0.33274164860504,0.0484140233722871,0.0839417060266491
"sd","bigm","maxinfo","93",0.331873939803932,0.0517529215358932,0.0836442137405196
"sd","bigm","maxinfo","94",0.325438971867606,0.0417362270450751,0.0838153710966494
"sd","bigm","maxinfo","95",0.33043855172952,0.0517529215358932,0.0841569634211556
"sd","bigm","maxinfo","96",0.330230413818249,0.0434056761268781,0.0835847634814483
"sd","bigm","maxinfo","97",0.33061054357983,0.0400667779632721,0.083856370141689
"sd","bigm","maxinfo","98",0.327072630284051,0.0383973288814691,0.083711775646571
"sd","bigm","maxinfo","99",0.324153011879096,0.0500834724540902,0.0841331035184982
"sd","none","goalinfo6","1",0.389663745215112,0.0584307178631052,0.12228967847766
"sd","none","goalinfo6","10",0.380568648612479,0.0584307178631052,0.122526439617387
"sd","none","goalinfo6","100",0.382746441910142,0.0584307178631052,0.122075826443931
"sd","none","goalinfo6","11",0.374566592399838,0.0584307178631052,0.122632482905253
"sd","none","goalinfo6","12",0.385154737389704,0.0584307178631052,0.12265597418787
"sd","none","goalinfo6","13",0.383203692765714,0.0584307178631052,0.121876769733329
"sd","none","goalinfo6","14",0.380575229954723,0.0567612687813022,0.122159046955759
"sd","none","goalinfo6","15",0.384898456345034,0.0584307178631052,0.122132750205961
"sd","none","goalinfo6","16",0.390471310414076,0.0584307178631052,0.122697525047594
"sd","none","goalinfo6","17",0.385111939249362,0.0584307178631052,0.122230334585726
"sd","none","goalinfo6","18",0.380651721215156,0.0584307178631052,0.122340846762576
"sd","none","goalinfo6","19",0.372890129461371,0.0584307178631052,0.122292068196489
"sd","none","goalinfo6","2",0.384752909767436,0.0567612687813022,0.121818190001931
"sd","none","goalinfo6","20",0.380721477471629,0.0584307178631052,0.122780225565555
"sd","none","goalinfo6","21",0.380804037335184,0.0584307178631052,0.122724137903032
"sd","none","goalinfo6","22",0.374128867104633,0.0584307178631052,0.122601703234835
"sd","none","goalinfo6","23",0.381339975996862,0.0567612687813022,0.122610750880174
"sd","none","goalinfo6","24",0.379008955738191,0.0584307178631052,0.122276655904658
"sd","none","goalinfo6","25",0.383016143852794,0.0567612687813022,0.122111761862837
"sd","none","goalinfo6","26",0.380177419605985,0.0584307178631052,0.122219059228739
"sd","none","goalinfo6","27",0.380788447584061,0.0584307178631052,0.122631132368779
"sd","none","goalinfo6","28",0.383506439255283,0.0584307178631052,0.122823666098225
"sd","none","goalinfo6","29",0.390440735039777,0.0584307178631052,0.122380651753894
"sd","none","goalinfo6","3",0.377685751854299,0.0584307178631052,0.121833145305148
"sd","none","goalinfo6","30",0.379535062273557,0.0584307178631052,0.122593132342807
"sd","none","goalinfo6","31",0.384522757163481,0.0567612687813022,0.122044363242606
"sd","none","goalinfo6","32",0.384189230667716,0.0584307178631052,0.122560031474426
"sd","none","goalinfo6","33",0.380591541337264,0.0567612687813022,0.122560333285061
"sd","none","goalinfo6","34",0.383101153210192,0.0584307178631052,0.12250027306213
"sd","none","goalinfo6","35",0.376664847627835,0.0584307178631052,0.122637705457832
"sd","none","goalinfo6","36",0.383740487073489,0.0584307178631052,0.122681320223311
"sd","none","goalinfo6","37",0.387524508119227,0.0584307178631052,0.122609214616978
"sd","none","goalinfo6","38",0.380909552857672,0.0567612687813022,0.122125153104092
"sd","none","goalinfo6","39",0.379721241333407,0.0584307178631052,0.122593538285643
"sd","none","goalinfo6","4",0.381716381527992,0.0584307178631052,0.122030512018541
